,added_at,artist_ids,artists,id,name,release_date
1015,2019-03-15T16:17:49Z,0hEurMDQu99nJRq8pTxO14,John Mayer,0CETmgFGt8Ne8vLnaLcduU,Queen of California,2012-05-18
1016,2019-03-15T16:16:15Z,0hEurMDQu99nJRq8pTxO14,John Mayer,7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,2001-08-16
1017,2019-03-15T16:09:04Z,0hEurMDQu99nJRq8pTxO14,John Mayer,5KsLlcmWDoHUoJFzRw14wD,Rosie,2017-04-14
1018,2019-03-15T16:06:52Z,0hEurMDQu99nJRq8pTxO14,John Mayer,3jFP1e8IUpD9QbltEI1Hcg,My Stupid Mouth,2001-08-16
1019,2019-03-15T16:01:41Z,0hEurMDQu99nJRq8pTxO14,John Mayer,5imShWWzwqfAJ9gXFpGAQh,Waiting On the World to Change,2006-09-11
1020,2019-03-14T04:44:29Z,"3T0CG1MKkAu9rxA2ezgyLC, 1eNxt1JI2Bgjl8bPDQ5sG8","The Soggy Bottom Boys, Dan Tyminski",5AhDb4oM6f4YmHPXW123Fg,"I Am A Man Of Constant Sorrow - From ""O Brother, Where Art Thou"" Soundtrack / Radio Station Version",2000-01-01
1021,2019-03-14T04:43:49Z,0ECwFtbIWEVNwjlrfc6xoL,Eagles,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,1976
1022,2019-03-14T04:43:31Z,66QeIFuFJDNCImNHlFzrY1,Starland Vocal Band,3TQOqBFEKUEab8CO1pi5A8,Afternoon Delight,2004-01-01
1023,2019-03-14T04:42:43Z,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,1969-09-26
1024,2019-03-14T04:41:49Z,1dfeR4HaWDbWqFHLkxsg1d,Queen,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered,1978-11-10
1025,2019-03-14T04:41:31Z,1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,2sbF2F1fIKylqW79XFLbH8,I Got A Name,1973
1026,2019-03-14T04:41:08Z,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,5jf2xpre3ycVlG449buIZt,Mr. Blue Sky,2012-10-05
1027,2019-03-14T04:35:23Z,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,2017-12-22
1028,2019-03-14T04:25:52Z,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,7KVPsVMOK3NL7subwJ0dZj,Who You Foolin,2019-02-22
1029,2019-03-14T04:20:54Z,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,0BOmhToQ03yOdpzYKMEnAg,Baby Birkin,2019-02-22
1030,2019-03-14T04:16:17Z,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,14PWHDV87nXiSuClZDsEYC,Richard Millie Plain,2019-02-22
1031,2019-03-14T04:12:57Z,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,76PwajqH3ej4hnk9tgaJpp,Outstanding,2019-02-22
1032,2019-03-14T04:08:58Z,2FXC3k01G6Gw61bmprjgqS,Hozier,0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live,2014-10-07
1033,2019-03-13T15:41:16Z,2FXC3k01G6Gw61bmprjgqS,Hozier,6ctlpLPyLH3R1V16fxoOWE,Talk,2019-03-01
1034,2019-03-13T15:40:34Z,2FXC3k01G6Gw61bmprjgqS,Hozier,0bgP0aKOxvdFxB2EfDrulY,Sunlight,2019-03-01
1035,2019-03-11T16:10:33Z,"5ihY290YPGc3aY2xTyx7Gy, 5sYNU2X0Fvw3iAqWTqwWjz, 23BiSNXm5UaRFuusoWisYO, 71dLaXD8sd1tV1LzFqUj3q","Edvard Grieg, Javier Perianes, BBC Symphony Orchestra, Sakari Oramo",6R1NTgi5kYn357fe4q8ndk,"Piano Concerto in A Minor, Op.16: III. Allegro moderato molto e marcato",2015-05-18
1036,2019-03-11T16:10:30Z,"5ihY290YPGc3aY2xTyx7Gy, 5sYNU2X0Fvw3iAqWTqwWjz, 71dLaXD8sd1tV1LzFqUj3q, 23BiSNXm5UaRFuusoWisYO","Edvard Grieg, Javier Perianes, Sakari Oramo, BBC Symphony Orchestra",3VSTciNpzZ69XMgLIMzwFn,"Piano Concerto in A Minor, Op.16: II. Adagio",2015-05-18
1037,2019-03-11T16:10:28Z,"5ihY290YPGc3aY2xTyx7Gy, 5sYNU2X0Fvw3iAqWTqwWjz, 23BiSNXm5UaRFuusoWisYO, 71dLaXD8sd1tV1LzFqUj3q","Edvard Grieg, Javier Perianes, BBC Symphony Orchestra, Sakari Oramo",2Z4aQJh0kesRMookvtfR4y,"Piano Concerto in A Minor, Op.16: I. Allegro molto moderato",2015-05-18
1038,2019-03-10T02:45:53Z,1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,1s21y0JyM51tposKzJsGnI,"Three Blasts - From The ""Game Of Thrones: Season 2"" Soundtrack",2012-01-01
1039,2019-03-09T06:09:53Z,"1Xyo4u8uXC1ZmMpatF05PJ, 3hteYQFiMFbJY7wS0xDymP","The Weeknd, Gesaffelstein",13wNEvWmBsWaWVtiLPRIW5,Hurt You,2018-03-30
1040,2019-02-21T06:55:42Z,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,2019-01-23
1041,2019-02-21T06:51:37Z,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,3wFLWP0FcIqHK1wb1CPthQ,fake smile,2019-02-08
1042,2019-02-21T06:50:42Z,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",2019-02-08
1043,2019-02-21T06:50:30Z,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",2019-02-08
1044,2019-02-21T06:50:23Z,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,7 rings,2019-02-08
1045,2019-02-21T06:50:08Z,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,39LmTF9RgyakzSYX8txrow,imagine,2019-02-08
1046,2019-02-21T06:49:37Z,3ApUX1o6oSz321MMECyIYd,Quinn XCII,7cWyFwAaxdK2HSRuiRkMjy,Always Been You,2017-09-15
1047,2019-02-21T06:49:20Z,3ApUX1o6oSz321MMECyIYd,Quinn XCII,4RtexJZ1OyRkDNlqVUt8Zt,Panama,2018-08-27
1048,2019-02-21T06:48:31Z,"3ApUX1o6oSz321MMECyIYd, 6wKxOKEA3K6R2UZ3COLXEY","Quinn XCII, Elohim",5lEBksW3vntnNLDr2f5QUv,Holding Hands (feat. Elohim),2019-02-15
1049,2019-02-10T02:56:39Z,1URnnhqYAYcrqrcwql10ft,21 Savage,2t8yVaLvJ0RenpXUIAC52d,a lot,2018-12-21
1050,2019-02-08T22:42:20Z,"3hteYQFiMFbJY7wS0xDymP, 1Xyo4u8uXC1ZmMpatF05PJ","Gesaffelstein, The Weeknd",7wFybC8jBH3zE139OpCtpG,Lost in the Fire,2019
1051,2019-01-20T23:43:33Z,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,33zbOXJSwW7uf4VXXWow2O,the ends,2016-09-16
1052,2019-01-06T18:35:50Z,246dkjvS1zLTtiykXe5h60,Post Malone,7dt6x5M1jzdTEt8oCbisTK,Better Now,2018-04-27
1053,2019-01-05T02:59:15Z,"2ANtgfhQkKpsW6EYSDqldz, 7dG0oG7NmmndPNaORvzwj9, 35QSympF887CO8h5eZHme2, 6TD08jYeuN128P2MZTbc8E, 0dicUFoK5LIbqu6OoHu8VH","Gustav Mahler, Vienna State Opera Chorus, Wiener Singverein, Chicago Symphony Orchestra, Sir Georg Solti",6vOutbcHcWmr32ZgqRglvS,"Symphony No.8 in E flat - ""Symphony of a Thousand"" / Part One: Hymnus ""Veni creator spiritus"": ""Veni creator spiritus""",1972-01-01
1054,2018-12-22T07:29:23Z,1URnnhqYAYcrqrcwql10ft,21 Savage,2QgfDF0fQ4sskDthP8MG5w,asmr,2018-12-21
1055,2018-12-22T07:29:00Z,1URnnhqYAYcrqrcwql10ft,21 Savage,0hPLZrnDgtKxrym1BHjDhd,can't leave without it,2018-12-21
1056,2018-12-22T07:28:44Z,1URnnhqYAYcrqrcwql10ft,21 Savage,4paAidoE8VAemwU4jgCc6l,all my friends,2018-12-21
1057,2018-12-14T07:32:13Z,"3MZsBdqDrRTJihTHQrO6Dq, 6Xgp2XMz1fhVYe7i6yNAax","Joji, Trippie Redd",4wJ8dJKBAxdDe5cUx8K779,R.I.P. (feat. Trippie Redd),2018-10-26
1058,2018-12-14T07:31:05Z,3MZsBdqDrRTJihTHQrO6Dq,Joji,48x8fBWfyeSMzLl5gbsjr9,COME THRU,2018-10-26
1059,2018-12-14T07:29:50Z,3MZsBdqDrRTJihTHQrO6Dq,Joji,0Y9D1Bc4fAkeZnVsGKdij6,WANTED U,2018-10-26
1060,2018-12-14T07:27:34Z,3MZsBdqDrRTJihTHQrO6Dq,Joji,1DMEzmAoQIikcL52psptQL,TEST DRIVE,2018-10-26
1061,2018-12-14T07:26:27Z,3MZsBdqDrRTJihTHQrO6Dq,Joji,1VGzxJnVQND7Cg5H5wGj14,YEAH RIGHT,2018-10-26
1062,2018-12-14T07:22:19Z,3MZsBdqDrRTJihTHQrO6Dq,Joji,0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,2018-10-26
1063,2018-12-14T07:17:31Z,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),2018-12-07
1064,2018-12-14T07:15:34Z,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,22An65gG31JLf9n18qjdhZ,BAD!,2018-12-07
1065,2018-12-06T21:57:01Z,"7dGJo4pcD2V6oG8kP0tJRR, 5pKCCKE2ajJHZ9KAiaK11H","Eminem, Rihanna",15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,2010-06-18
1066,2018-12-06T21:54:02Z,"246dkjvS1zLTtiykXe5h60, 1URnnhqYAYcrqrcwql10ft","Post Malone, 21 Savage",0OAAAdiHJKa2wlCKqaYXV7,rockstar,2018-02-02
1067,2018-12-06T09:42:50Z,"2ANtgfhQkKpsW6EYSDqldz, 1qHStDLIc8uV7hvTG6FGRJ, 2v1lHgfpG4joXW7kDdDI78","Gustav Mahler, San Francisco Symphony, Michael Tilson Thomas",0y6OF2djsen27LRnw7HSQg,Symphony No. 1 in D Major: I. Langsam. Schleppend,2002-09-01
1068,2018-12-06T09:42:50Z,"2ANtgfhQkKpsW6EYSDqldz, 1qHStDLIc8uV7hvTG6FGRJ, 2v1lHgfpG4joXW7kDdDI78","Gustav Mahler, San Francisco Symphony, Michael Tilson Thomas",1MruChtGRUFFQQHctxEG20,"Symphony No. 1 in D Major: II. Kraftig bewegt, doch nicht zu schnell",2002-09-01
1069,2018-12-06T09:42:50Z,"2ANtgfhQkKpsW6EYSDqldz, 1qHStDLIc8uV7hvTG6FGRJ, 2v1lHgfpG4joXW7kDdDI78","Gustav Mahler, San Francisco Symphony, Michael Tilson Thomas",6kUVfAnnR6pyQMYUrgm23d,"Symphony No. 1 in D Major: III. Feierlich und gemessen, ohne zu schleppen",2002-09-01
1070,2018-12-06T09:42:50Z,"2ANtgfhQkKpsW6EYSDqldz, 1qHStDLIc8uV7hvTG6FGRJ, 2v1lHgfpG4joXW7kDdDI78","Gustav Mahler, San Francisco Symphony, Michael Tilson Thomas",1DELYxpEkekVchWsazmwU2,Symphony No. 1 in D Major: IV. Sturmisch bewegt,2002-09-01
1071,2018-12-01T17:34:20Z,"2YZyLoL8N0Wb9xBt1NhZWg, 0Y5tJX1MQlPlqiwlOH1tJY","Kendrick Lamar, Travis Scott",5cXg9IQS34FzLVdHhp7hu7,Big Shot (with Travis Scott),2018-02-09
1072,2018-11-24T19:49:02Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,6yu913P5J0mUmbX4ZDofEv,What Would You Say,2014-11-24
1073,2018-11-24T19:49:02Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,2BjUvisO4UVAtTHs4lYiqu,Satellite,2014-11-24
1074,2018-11-24T19:49:02Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,3VglrdhjiPgRhaXksGjLjt,Dancing Nancies,2014-11-24
1075,2018-11-24T19:49:02Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,2FfZg072w8RoxlMOR7M4CT,Ants Marching,2014-11-24
1076,2018-11-24T19:49:02Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,6aLZkgAUXzk1iCWYL4UVev,Jimi Thing,2014-11-24
1077,2018-11-24T19:49:02Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,4yFyjRx1e8w2iupncTBBtv,Warehouse,2014-11-24
1078,2018-11-22T16:39:29Z,"1lzugG0lqNh9nP6Fp2zG3c, 05r0WKSfcZnwQOlWEEUxWQ","Global Dan, AzN",2yTRATSaF7hsstbQp8QKfC,Dark Out ft. AzN (prod. Drago),2018-03-07
1079,2018-11-22T06:55:24Z,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,0s3nnoMeVWz3989MkNQiRf,Lucid Dreams,2018-05-23
1080,2018-11-18T05:52:33Z,"7iZtZyCzp3LItcw1wtPI3D, 13y7CgLHjMVRMDqxdx0Xdo","Rae Sremmurd, Gucci Mane",6fujklziTHa8uoM5OQSfIo,Black Beatles,2016-08-12
1081,2018-11-18T05:51:04Z,"7iZtZyCzp3LItcw1wtPI3D, 1zNqQNIdeOUZHb8zbZRFMX, 7EEiVZvj6RCEtVX2F2pyxu, 1Xyo4u8uXC1ZmMpatF05PJ","Rae Sremmurd, Swae Lee, Slim Jxmmi, The Weeknd",6nI74KsH94IN0J2vp5shdT,Bedtime Stories (feat. The Weeknd) - From SR3MM,2018-05-04
1082,2018-11-18T05:49:06Z,"7iZtZyCzp3LItcw1wtPI3D, 1zNqQNIdeOUZHb8zbZRFMX, 7EEiVZvj6RCEtVX2F2pyxu, 0Y5tJX1MQlPlqiwlOH1tJY","Rae Sremmurd, Swae Lee, Slim Jxmmi, Travis Scott",1oUudyBYVGMIC8JXeIsFzq,CLOSE (feat. Travis Scott) - From SR3MM,2018-05-04
1083,2018-11-16T08:19:31Z,"13y7CgLHjMVRMDqxdx0Xdo, 0du5cEVh5yTK9QJze8zA0C, 46SHBwWsqBkxI7EeeBEQG7","Gucci Mane, Bruno Mars, Kodak Black",0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,2018-09-14
1084,2018-11-14T07:52:23Z,4kYSro6naA4h99UJvo89HB,Cardi B,6KBYefIoo7KydImq1uUQlL,Bodak Yellow,2018-04-06
1085,2018-11-14T07:52:12Z,"4kYSro6naA4h99UJvo89HB, 4q3ewBCX7sLwd24euuV69X, 1vyhD5VmyZ7KMfW5gqLgo5","Cardi B, Bad Bunny, J Balvin",58q2HKrzhC3ozto2nDdN4z,I Like It,2018-04-06
1086,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 13y7CgLHjMVRMDqxdx0Xdo","Metro Boomin, Gucci Mane",6qZANDqrSAvfuSjcxBP1PD,10AM/Save The World (feat. Gucci Mane),2018-11-02
1087,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY","Metro Boomin, Travis Scott",2mYDDUkBcgFNBqkWctyyuc,Overdue (with Travis Scott),2018-11-02
1088,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 1URnnhqYAYcrqrcwql10ft","Metro Boomin, 21 Savage",1m6lqaLvUTxPjOo98fJH8U,Don't Come Out The House (with 21 Savage),2018-11-02
1089,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 1zNqQNIdeOUZHb8zbZRFMX, 0Y5tJX1MQlPlqiwlOH1tJY","Metro Boomin, Swae Lee, Travis Scott",6osMzmRHCVETbZMHceLRmh,Dreamcatcher (feat. Swae Lee & Travis Scott),2018-11-02
1090,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 2hlmm7s2ICUX0LVIhVFlZQ","Metro Boomin, Gunna",5gub2bpJRgJP4m4MliqtdV,Space Cadet (feat. Gunna),2018-11-02
1091,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 1URnnhqYAYcrqrcwql10ft","Metro Boomin, 21 Savage",43lYaovU2FoeuBMNusVVVW,10 Freaky Girls (with 21 Savage),2018-11-02
1092,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY, 50co4Is1HCEo8bhOyUWKpn","Metro Boomin, Travis Scott, Young Thug",27P4XoNXXEV4lTc3sB61RK,Up To Something (feat. Travis Scott & Young Thug),2018-11-02
1093,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY","Metro Boomin, Travis Scott",2kJAhu7mesSEkML8zviSNX,Only 1 (Interlude) (with Travis Scott),2018-11-02
1094,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 2hlmm7s2ICUX0LVIhVFlZQ, 50co4Is1HCEo8bhOyUWKpn","Metro Boomin, Gunna, Young Thug",3tkFCUaISwablf9MJydsuB,Lesbian (feat. Gunna & Young Thug),2018-11-02
1095,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 1zNqQNIdeOUZHb8zbZRFMX, 3tVQdUvClmAT7URs9V3rsp","Metro Boomin, Swae Lee, WizKid",0McI9sOmkpfd4E72njtU0G,Borrowed Love (feat. Swae Lee & WizKid),2018-11-02
1096,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY, 46SHBwWsqBkxI7EeeBEQG7, 1URnnhqYAYcrqrcwql10ft","Metro Boomin, Travis Scott, Kodak Black, 21 Savage",1HLL8X0LH20F6Z9SLXLIjr,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",2018-11-02
1097,2018-11-12T05:08:07Z,"0iEtIxbK0KxaSlF7G42ZOp, 4DdkRBBYG6Yk9Ka8tdJ9BW, 3TVXtAsR1Inumwj472S9r4","Metro Boomin, Offset, Drake",304CtPEPYQS6hbM4CubVti,No Complaints (feat. Offset & Drake) (Bonus),2018-11-02
1098,2018-11-09T21:19:29Z,"0NWbwDZY1VkRqFafuQm6wk, 7iZtZyCzp3LItcw1wtPI3D, 0c173mlxpT3dSFRgMO8XPh, 0VRj0yCOv2FXJNP47XQnx5, 2RdwBSPQiwcmiDo9kixcl8","Mike WiLL Made-It, Rae Sremmurd, Big Sean, Quavo, Pharrell Williams",5NkfVQS8BkceRgoSQwcW6H,Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell),2018-03-29
1099,2018-11-09T21:16:48Z,"6vXTefBL93Dj5IqAWq6OTv, 3TVXtAsR1Inumwj472S9r4","French Montana, Drake",04MLEeAMuV9IlHEsD8vF6A,No Stylist,2018-09-20
1100,2018-10-31T04:27:29Z,"6s1pCNXcbdtQJlsnM1hRIA, 4ZfhELUmrY86zwcJHY2q19, 5yxyJsFanEAuwSM5kOuZKc","Dmitri Shostakovich, Gianandrea Noseda, London Symphony Orchestra",2F4tkvP9syB99cE7FLkai1,"Symphony No. 5 in D Minor, Op. 47: I. Moderato",2018-07-26
1101,2018-10-31T04:27:29Z,"6s1pCNXcbdtQJlsnM1hRIA, 4ZfhELUmrY86zwcJHY2q19, 5yxyJsFanEAuwSM5kOuZKc","Dmitri Shostakovich, Gianandrea Noseda, London Symphony Orchestra",7JaVsrp2n670B3v8aqGMza,"Symphony No. 5 in D Minor, Op. 47: II. Allegretto",2018-07-26
1102,2018-10-31T04:27:29Z,"6s1pCNXcbdtQJlsnM1hRIA, 4ZfhELUmrY86zwcJHY2q19, 5yxyJsFanEAuwSM5kOuZKc","Dmitri Shostakovich, Gianandrea Noseda, London Symphony Orchestra",7rv9Aa1f5fLkcoBpXYF47h,"Symphony No. 5 in D Minor, Op. 47: III. Largo",2018-07-26
1103,2018-10-31T04:27:29Z,"6s1pCNXcbdtQJlsnM1hRIA, 4ZfhELUmrY86zwcJHY2q19, 5yxyJsFanEAuwSM5kOuZKc","Dmitri Shostakovich, Gianandrea Noseda, London Symphony Orchestra",6rWM3ivFZcEA5eutwBc8fd,"Symphony No. 5 in D Minor, Op. 47: IV. Allegro non troppo",2018-07-26
1104,2018-10-14T01:54:25Z,"13ubrt8QOOCPljQ2FL1Kca, 2p1fiYHYiXz9qi0JJyxBzN","A$AP Rocky, Skepta",7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),2018-05-25
1105,2018-10-13T06:24:26Z,"46SHBwWsqBkxI7EeeBEQG7, 4DdkRBBYG6Yk9Ka8tdJ9BW, 0Y5tJX1MQlPlqiwlOH1tJY","Kodak Black, Offset, Travis Scott",7l3E7lcozEodtVsSTCkcaA,ZEZE (feat. Travis Scott & Offset),2018-10-12
1106,2018-10-12T07:53:37Z,"4NJhFmfw43RLBLjQvxDuRS, 3PfJE6ebCbCHeuqO4BfNeA, 5EaAvfbSNhNYXBc7Be9Zcj","Wolfgang Amadeus Mozart, London Philharmonic Orchestra, Alfred Scholz",23if4cvw0UI7c8Uc5OOvss,"The Marriage of Figaro Overture, KV 492",2009-01-01
1107,2018-10-12T07:53:37Z,"4NJhFmfw43RLBLjQvxDuRS, 3PfJE6ebCbCHeuqO4BfNeA, 5EaAvfbSNhNYXBc7Be9Zcj","Wolfgang Amadeus Mozart, London Philharmonic Orchestra, Alfred Scholz",4eYAfm6TT6F5j7xzBFkTGI,The Magic Flute Overture,2009-01-01
1108,2018-10-12T07:53:37Z,"4NJhFmfw43RLBLjQvxDuRS, 3PfJE6ebCbCHeuqO4BfNeA, 5EaAvfbSNhNYXBc7Be9Zcj","Wolfgang Amadeus Mozart, London Philharmonic Orchestra, Alfred Scholz",65jwmcgD9GrJyZNPQvQ8k5,"The Abduction from the Seraglio Overture, KV 384",2009-01-01
1109,2018-10-10T05:28:46Z,55Aa2cqylxrFIXC767Z865,Lil Wayne,5cGpjfgAvidLy6znwkCxkP,Can't Be Broken,2018-09-28
1110,2018-10-10T05:26:49Z,"55Aa2cqylxrFIXC767Z865, 2YZyLoL8N0Wb9xBt1NhZWg","Lil Wayne, Kendrick Lamar",0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),2018-09-28
1111,2018-10-10T05:26:42Z,"55Aa2cqylxrFIXC767Z865, 0hCNtLu0JehylgoiP8L4Gh","Lil Wayne, Nicki Minaj",5IvdLxVB8gwwcgnEkXSSW2,Dark Side Of The Moon (feat. Nicki Minaj),2018-09-28
1112,2018-10-10T05:26:29Z,"55Aa2cqylxrFIXC767Z865, 0Y5tJX1MQlPlqiwlOH1tJY","Lil Wayne, Travis Scott",0CBQ0m3mufWH75LTYB3s6h,Let It Fly (feat. Travis Scott),2018-09-28
1113,2018-10-10T05:26:17Z,"55Aa2cqylxrFIXC767Z865, 2cADQgiLMjNhbsfeN52Bf3","Lil Wayne, Swizz Beatz",3wScL5W8H40zzCKN0atfBk,Uproar,2018-09-28
1114,2018-10-10T05:24:29Z,"55Aa2cqylxrFIXC767Z865, 15UsOTVnJzReFVN1VCnxy4","Lil Wayne, XXXTENTACION",5BQrp63SHCVf4bzCzJePne,Don't Cry (feat. XXXTENTACION),2018-09-28
1115,2018-10-05T19:39:12Z,"2hlmm7s2ICUX0LVIhVFlZQ, 5f7VJjfbwm532GiveGC0ZK","Gunna, Lil Baby",72LlwJM24dWKpFLVB3PWWQ,Sold Out Dates (feat. Lil Baby),2018-04-16
1116,2018-09-14T04:50:46Z,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,1e1JKLEDKP7hEQzJfNAgPl,Magnolia,2017-04-14
1117,2018-09-14T01:11:15Z,"7CCjtD0hCK005Bvg2WG1a7, 6icQOAFXDZKsumw3YXyusw","Carnage, Lil Yachty",7j6OJzMIJL5JcFHyeSJZGV,Mase in '97,2016-07-01
1118,2018-08-25T19:48:19Z,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,2016-11-25
1119,2018-08-25T19:48:07Z,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,15k2nBQJ0teDmPZHrOXL2N,Ordinary Life,2016-11-25
1120,2018-08-25T19:48:00Z,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,6pDVjCUA3B1vg9waKutAsv,Attention,2016-11-25
1121,2018-08-25T19:47:52Z,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4mU5iXHeLgbR94siF7p1sY,Six Feet Under,2016-11-25
1122,2018-08-25T19:47:40Z,"1Xyo4u8uXC1ZmMpatF05PJ, 2YZyLoL8N0Wb9xBt1NhZWg","The Weeknd, Kendrick Lamar",4h90qkbnW1Qq6pBhoPvwko,Sidewalks,2016-11-25
1123,2018-08-25T19:47:09Z,"1Xyo4u8uXC1ZmMpatF05PJ, 00FQb4jTyendYWaN8pK0wa","The Weeknd, Lana Del Rey",4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,2016-11-25
1124,2018-08-25T19:47:01Z,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1oGdVdYjeQvojGKDddxLQQ,True Colors,2016-11-25
1125,2018-08-25T19:46:35Z,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,37F0uwRSrdzkBiuj0D5UHI,Reminder,2016-11-25
1126,2018-08-25T19:45:01Z,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4F7A0DXBrmUAkp32uenhZt,Party Monster,2016-11-25
1127,2018-08-25T19:44:58Z,"1Xyo4u8uXC1ZmMpatF05PJ, 4tZwfgrHOc3mvqYlEYSvVi","The Weeknd, Daft Punk",7MXVkk9YMctZqd1Srtv4MB,Starboy,2016-11-25
1128,2018-08-25T19:44:42Z,"1Xyo4u8uXC1ZmMpatF05PJ, 2YZyLoL8N0Wb9xBt1NhZWg","The Weeknd, Kendrick Lamar",77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),2018-02-09
1129,2018-08-20T06:03:25Z,"2P5sC9cVZDToPxyomzF1UH, 07d5etnpjriczFBB8pxmRe","Joey Bada$$, BJ The Chicago Kid",78kHHBanEhDPeKuWj4eP0s,Like Me,2015-01-20
1130,2018-08-20T05:45:02Z,"2hlmm7s2ICUX0LVIhVFlZQ, 0iEtIxbK0KxaSlF7G42ZOp, 7rkW85dBwwrJtlHRDkJDAC","Gunna, Metro Boomin, NAV",2jJqx7SPGBonJGSHMejEXP,Car Sick (feat. NAV & Metro Boomin),2018-02-02
1131,2018-08-18T03:22:42Z,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,7wBJfHzpfI3032CSD7CE2m,STARGAZING,2018-08-03
1132,2018-08-18T03:22:42Z,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,2018-08-03
1133,2018-08-18T03:22:42Z,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,2018-08-03
